BLOCK,LOT,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,SALE PRICE
1894,31,0,0,0, -  , -  ,1924,2,745000
1894,36,0,0,0, -  , -  ,1900,2,970000
1894,36,0,0,0, -  , -  ,1900,2,1320000
1894,36,0,0,0, -  , -  ,1900,2,1150000
1894,67,0,0,0, -  , -  ,1929,2, -  
1894,67,0,0,0, -  , -  ,1929,2,1185000
1894,67,0,0,0, -  , -  ,1929,2,1350000
1894,67,0,0,0, -  , -  ,1929,2,775000
1894,67,0,0,0, -  , -  ,1929,2,1210000
1894,67,0,0,0, -  , -  ,1929,2, -  
1895,25,0,0,0, -  , -  ,1925,2,325000
1895,38,0,0,0, -  , -  ,1909,2,3650000
1895,38,0,0,0, -  , -  ,1909,2,1720000
1895,38,0,0,0, -  , -  ,1909,2,1485000
1895,47,0,0,0, -  , -  ,1907,2,285000
1895,47,0,0,0, -  , -  ,1907,2,325000
1895,69,0,0,0, -  , -  ,1905,2,323250
1895,69,0,0,0, -  , -  ,1905,2,480611
1895,69,0,0,0, -  , -  ,1905,2,158493
1895,69,0,0,0, -  , -  ,1905,2,650000
1895,76,0,0,0, -  , -  ,1910,2,570000
1896,1,0,0,0, -  , -  ,1920,2,3150000
1896,1,0,0,0, -  , -  ,1920,2,1766663
1896,14,0,0,0, -  , -  ,1920,2,555000
1861,1105,0,0,0, -  , -  ,0,2,901151
1861,1107,0,0,0, -  , -  ,0,2,1639382
1861,1108,0,0,0, -  , -  ,0,2,941881
1861,1109,0,0,0, -  , -  ,0,2,1018250
1861,1110,0,0,0, -  , -  ,0,2,1654656
1861,1111,0,0,0, -  , -  ,0,2,1807393
1861,1112,0,0,0, -  , -  ,0,2,1680112
1861,1113,0,0,0, -  , -  ,0,2,1781937
1861,1115,0,0,0, -  , -  ,0,2,2647450
1868,1014,1,0,1, -  , -  ,0,2,999999
1868,1054,1,0,1, -  , -  ,0,2,860000
1868,1097,1,0,1, -  , -  ,0,2,950000
1868,1101,1,0,1, -  , -  ,0,2,2100000
1868,1139,1,0,1, -  , -  ,0,2,1100000
1868,1145,1,0,1, -  , -  ,0,2, -  
1868,1186,1,0,1, -  , -  ,0,2,1995000
1868,1248,1,0,1, -  , -  ,0,2, -  
1868,1290,1,0,1, -  , -  ,0,2, -  
1868,1298,1,0,1, -  , -  ,0,2, -  
1869,1106,1,0,1, -  , -  ,0,2,3050000
1869,1136,1,0,1, -  , -  ,0,2,1350000
1869,1212,1,0,1, -  , -  ,1923,2, -  
1869,1238,1,0,1, -  , -  ,1923,2,1575000
1869,1255,1,0,1, -  , -  ,1923,2,2700000
1869,1261,1,0,1, -  , -  ,1923,2,2522812
1869,1277,1,0,1, -  , -  ,1923,2,1440000
1869,1322,1,0,1, -  , -  ,1923,2,1598000
1869,1360,1,0,1, -  , -  ,1923,2,590000
1870,1009,1,0,1, -  , -  ,1899,2, -  
1870,1019,1,0,1, -  , -  ,1899,2,360000
1871,1022,1,0,1, -  , -  ,2006,2,3550000
1871,1025,1,0,1, -  , -  ,2006,2,3595000
1871,1042,1,0,1, -  , -  ,2006,2,4275000
1871,1046,1,0,1, -  , -  ,2006,2, -  
1871,1046,1,0,1, -  , -  ,2006,2,6600000
1871,1068,1,0,1, -  , -  ,2006,2, -  
1871,1110,1,0,1, -  , -  ,2005,2,1775000
1871,1121,1,0,1, -  , -  ,2005,2,2750000
1871,1122,1,0,1, -  , -  ,2005,2,3035000
1871,1132,1,0,1, -  , -  ,2005,2,3100000
1871,1145,1,0,1, -  , -  ,2005,2,2675000
1871,1159,1,0,1, -  , -  ,2005,2,4575000
1871,1163,1,0,1, -  , -  ,2005,2, -  
1876,1013,1,0,1, -  , -  ,1930,2, -  
1878,1052,1,0,1, -  , -  ,0,2,3400000
1880,1027,1,0,1, -  , -  ,1925,2,407000
1880,1037,1,0,1, -  , -  ,1925,2, -  
1881,1008,1,0,1, -  , -  ,1909,2, -  
1881,1008,1,0,1, -  , -  ,1909,2,470000
1881,1013,1,0,1, -  , -  ,1909,2, -  
1881,1021,1,0,1, -  , -  ,1909,2, -  
1881,1063,1,0,1, -  , -  ,1909,2,722000
1881,1079,1,0,1, -  , -  ,1909,2,475000
1881,1090,1,0,1, -  , -  ,1909,2,705000
1881,1143,1,0,1, -  , -  ,1909,2,740000
1881,1204,1,0,1, -  , -  ,1911,2, -  
1881,1207,1,0,1, -  , -  ,1911,2,1585000
1881,1213,1,0,1, -  , -  ,1911,2,1562500
1881,1221,1,0,1, -  , -  ,1911,2, -  
1881,1222,1,0,1, -  , -  ,1911,2, -  
1881,1233,1,0,1, -  , -  ,1911,2,1580000
1881,1330,1,0,1, -  , -  ,0,2,1825000
1882,1020,1,0,1, -  , -  ,1920,2,1195000
1882,1029,1,0,1, -  , -  ,1920,2,715000
1882,1145,1,0,1, -  , -  ,2005,2,1800000
1882,1150,1,0,1, -  , -  ,2005,2,2575000
1882,1159,1,0,1, -  , -  ,2005,2,1460000
1882,1162,1,0,1, -  , -  ,2005,2,1745000
1882,1170,1,0,1, -  , -  ,2005,2,920000
1882,1184,1,0,1, -  , -  ,2005,2,980000
1887,1009,1,0,1, -  , -  ,1920,2,1435000
1888,1004,1,0,1, -  , -  ,0,2, -  
1888,1012,1,0,1, -  , -  ,0,2, -  
1888,1021,1,0,1, -  , -  ,0,2,1349000
1888,1147,1,0,1, -  , -  ,1920,2, -  
1888,1149,1,0,1, -  , -  ,1920,2, -  
1888,1216,1,0,1, -  , -  ,1940,2, -  
1888,1224,1,0,1, -  , -  ,1940,2,1225000
1888,1226,1,0,1, -  , -  ,1940,2,2565000
1888,1309,1,0,1, -  , -  ,1920,2,2202500
1888,1319,1,0,1, -  , -  ,1920,2,3253308
1888,1329,1,0,1, -  , -  ,1920,2,1154547
1888,1333,1,0,1, -  , -  ,1920,2,4734862
1888,1345,1,0,1, -  , -  ,1920,2,5391633
1888,1354,1,0,1, -  , -  ,1920,2,2087412
1888,1356,1,0,1, -  , -  ,1920,2,3462050
1889,1049,1,0,1, -  , -  ,0,2, -  
1889,1061,1,0,1, -  , -  ,0,2,2800000
1889,1084,1,0,1, -  , -  ,0,2,2422300
1889,1208,1,0,1, -  , -  ,1930,2,3040000
1889,1235,1,0,1, -  , -  ,1930,2,1399894
1889,1252,1,0,1, -  , -  ,1930,2,3075000
1889,1287,1,0,1, -  , -  ,1930,2,2900000
1891,1125,1,0,1, -  , -  ,0,2,2036500
1891,1129,1,0,1, -  , -  ,0,2,1995000
1891,1143,1,0,1, -  , -  ,0,2,3175000
1893,1105,1,0,1, -  , -  ,1922,2,3600000
1893,1138,1,0,1, -  , -  ,1922,2,2200000
1893,1154,1,0,1, -  , -  ,1922,2, -  
1869,1007,0,0,0, -  , -  ,1901,2,1556000
1870,1107,0,0,0, -  , -  ,1911,2,1515000
1870,1107,0,0,0, -  , -  ,1911,2,1650000
1870,1107,0,0,0, -  , -  ,1911,2,2876006
1870,1107,0,0,0, -  , -  ,1911,2,2199000
1874,1002,0,0,0, -  , -  ,1910,2,366000
1874,1002,0,0,0, -  , -  ,1910,2,397000
1874,1002,0,0,0, -  , -  ,1910,2, -  
1874,1002,0,0,0, -  , -  ,1910,2,375000
1874,1002,0,0,0, -  , -  ,1910,2,732000
1874,1002,0,0,0, -  , -  ,1910,2,1150000
1874,1002,0,0,0, -  , -  ,1910,2,320000
1874,1002,0,0,0, -  , -  ,1910,2,395000
1874,1002,0,0,0, -  , -  ,1910,2,1292254
1874,1002,0,0,0, -  , -  ,1910,2,390000
1874,1002,0,0,0, -  , -  ,1910,2,690000
1874,1002,0,0,0, -  , -  ,1910,2,511282
1874,1002,0,0,0, -  , -  ,1910,2,665000
1883,1002,0,0,0, -  , -  ,1930,2,640000
1883,1002,0,0,0, -  , -  ,1930,2,519750
1883,1002,0,0,0, -  , -  ,1930,2,580000
1893,1002,0,0,0, -  , -  ,1920,2,2410000
1893,1002,0,0,0, -  , -  ,1920,2,2295000
1893,1002,0,0,0, -  , -  ,1920,2,930000
1893,1002,0,0,0, -  , -  ,1920,2,1995000
1893,1002,0,0,0, -  , -  ,1920,2,884000
1893,1002,0,0,0, -  , -  ,1920,2,1394000
1894,1002,0,0,0, -  , -  ,1926,2,1745000
1852,9,0,0,0,58575, -  ,0,4, -  
1862,7,1,1,2,4541,9041,1900,4, -  
1883,1005,0,0,1, -  , -  ,1930,4,850000
1881,1377,0,0,1, -  , -  ,1900,4,18072
1881,1385,0,0,1, -  , -  ,1900,4,18000
1882,1108,0,0,1, -  , -  ,2005,4, -  
1882,1112,0,0,1, -  , -  ,2005,4, -  
1882,1133,0,0,1, -  , -  ,2005,4,14000
2108,64,2,0,2,1070,1656,1901,1,700000
2109,97,1,0,1,1911,3925,1899,1, -  
2109,97,1,0,1,1911,3925,1899,1, -  
2119,121,2,0,2,1599,2500,1900,1,1700000
2123,104,2,0,2,2040,2300,1920,1, -  
2125,29,2,0,2,2375,3225,1925,1, -  
2125,29,2,0,2,2375,3225,1925,1,2200000
2134,157,2,0,2,1873,3240,1899,1, -  
2109,98,3,0,3,2156,4800,1910,1, -  
2120,13,3,0,3,1799,3300,1910,1,2350000
2122,181,3,0,3,1632,3580,1913,1, -  
2131,137,3,0,3,1704,2592,1901,1,816425
2107,11,8,0,8,1326,3308,1900,2, -  
2107,110,8,0,8,1168,3152,1900,2, -  
2115,47,46,0,46,4996,19740,1900,2,9000000
2117,17,10,0,10,2505,9685,1913,2,5355000
2117,18,10,0,10,2498,9685,1913,2, -  
2117,19,10,0,10,2498,9685,1913,2,5500000
2117,20,20,0,20,2498,9685,1913,2,4000000
2117,21,10,0,10,2498,9685,1913,2,3900000
2117,22,10,0,10,2498,9685,1913,2,4100000
2126,53,8,0,8,2040,6445,2013,2,2850000
2127,48,30,2,32,5000,21600,1910,2,13000000
2127,51,30,1,31,5000,24624,1911,2, -  
2130,152,7,0,7,1800,2817,1896,2,1350000
2133,26,30,0,30,5645,24144,1914,2,14100000
2133,28,30,0,30,5645,24144,1914,2, -  
2136,45,29,1,30,6767,28002,1918,2, -  
2142,61,31,0,31,7315,26005,1914,2,9850000
2115,21,44,0,44,7091,42546,1928,2,15150000
2116,58,48,0,48,12490,52896,1912,2,14650000
2121,24,40,2,42,13974,51550,1920,2,21150000
2122,21,44,0,44,10492,45624,1910,2,12000000
2122,48,35,8,43,9992,44868,1910,2,17500000
2125,53,84,0,84,9500,40185,1929,2,18200000
2125,53,84,0,84,9500,40185,1929,2, -  
2129,46,21,0,21,7500,20625,1989,2, -  
2130,9,42,0,42,7500,31860,1920,2,11600000
2136,20,42,0,42,15464,56190,1920,2,23738428
2136,106,60,0,60,16335,75852,1920,2,20441978
2136,140,52,0,52,14280,71418,1950,2, -  
2137,40,75,0,75,14400,66138,1920,2,23009004
2137,46,45,1,46,15504,68178,1920,2,18000000
2137,91,65,0,65,16650,72090,1930,2,16310588
2139,277,95,0,95,26075,124789,1941,2,41000000
2139,500,49,0,49,14254,70980,1924,2, -  
2139,551,49,0,49,13350,64518,1920,2,36161535
2108,35,0,0,0, -  , -  ,1910,2,350000
2108,35,0,0,0, -  , -  ,1910,2,375000
2110,76,20,0,20,5617,19270,1920,2, -  
2110,76,0,0,0, -  , -  ,1920,2, -  
2114,19,0,0,0, -  , -  ,1900,2, -  
2114,19,0,0,0, -  , -  ,1900,2,185000
2114,21,10,0,10,2498,9355,1910,2,90000
2114,21,0,0,0, -  , -  ,1910,2,220000
2114,21,0,0,0, -  , -  ,1910,2,90000
2114,30,0,0,0, -  , -  ,1908,2,92000
2114,30,0,0,0, -  , -  ,1908,2,150000
2114,30,0,0,0, -  , -  ,1908,2,140000
2114,30,0,0,0, -  , -  ,1908,2,150000
2114,30,0,0,0, -  , -  ,1908,2,120000
2115,40,0,0,0, -  , -  ,1930,2,200000
2115,40,0,0,0, -  , -  ,1930,2,230000
2116,45,0,0,0, -  , -  ,1905,2,370000
2116,45,0,0,0, -  , -  ,1905,2,370000
2116,45,0,0,0, -  , -  ,1905,2,445000
2116,45,0,0,0, -  , -  ,1905,2,370000
2119,56,0,0,0, -  , -  ,1910,2, -  
2139,316,0,0,0, -  , -  ,1922,2,337500
2107,14,0,0,0, -  , -  ,1910,2,460000
2107,14,0,0,0, -  , -  ,1910,2,427000
2107,14,0,0,0, -  , -  ,1910,2,351000
2115,11,0,0,0, -  , -  ,1910,2,550000
2115,11,0,0,0, -  , -  ,1910,2,572500
2126,1,0,0,0, -  , -  ,1910,2, -  
2126,1,0,0,0, -  , -  ,1910,2,530000
2126,1,0,0,0, -  , -  ,1910,2,119500
2126,1,0,0,0, -  , -  ,1910,2,690000
2126,1,0,0,0, -  , -  ,1910,2, -  
2134,71,0,0,0, -  , -  ,1930,2,655000
2134,71,0,0,0, -  , -  ,1930,2,631000
2134,71,0,0,0, -  , -  ,1930,2,400250
2134,71,0,0,0, -  , -  ,1930,2,665000
2134,71,0,0,0, -  , -  ,1930,2,1070000
2134,71,0,0,0, -  , -  ,1930,2,400000
2134,71,0,0,0, -  , -  ,1930,2,550000
2134,71,0,0,0, -  , -  ,1930,2,1200000
2134,71,0,0,0, -  , -  ,1930,2,665000
2134,105,0,0,0, -  , -  ,1910,2, -  
2134,195,0,0,0, -  , -  ,1920,2,2100000
2135,60,0,0,0, -  , -  ,1941,2,1100000
2135,60,0,0,0, -  , -  ,1941,2,620000
2135,60,0,0,0, -  , -  ,1941,2, -  
2135,60,0,0,0, -  , -  ,1941,2,645000
2135,60,0,0,0, -  , -  ,1941,2,599000
2135,60,0,0,0, -  , -  ,1941,2, -  
2135,60,0,0,0, -  , -  ,1941,2,999000
2135,60,0,0,0, -  , -  ,1941,2,999000
2135,60,0,0,0, -  , -  ,1941,2,330000
2135,60,0,0,0, -  , -  ,1941,2,1050000
2135,60,0,0,0, -  , -  ,1941,2,830000
2136,18,0,0,0, -  , -  ,1921,2,286000
2136,36,0,0,0, -  , -  ,1920,2,805000
2136,36,0,0,0, -  , -  ,1920,2,720000
2136,36,0,0,0, -  , -  ,1920,2,499000
2136,36,0,0,0, -  , -  ,1920,2,660000
2136,36,0,0,0, -  , -  ,1920,2,848500
2136,36,0,0,0, -  , -  ,1920,2, -  
2136,50,0,0,0, -  , -  ,1912,2,268000
2136,50,0,0,0, -  , -  ,1912,2,400000
2136,86,0,0,0, -  , -  ,1914,2, -  
2136,86,0,0,0, -  , -  ,1914,2,480000
2136,86,0,0,0, -  , -  ,1914,2,470000
2139,214,0,0,0, -  , -  ,1925,2,390000
2139,214,0,0,0, -  , -  ,1925,2,560000
2139,214,0,0,0, -  , -  ,1925,2, -  
2139,523,0,0,0, -  , -  ,1923,2,785000
2139,530,0,0,0, -  , -  ,1923,2,1279000
2139,530,0,0,0, -  , -  ,1923,2,585000
2139,530,0,0,0, -  , -  ,1923,2,875000
2111,1010,1,0,1, -  , -  ,2012,2,628000
2111,1029,1,0,1, -  , -  ,2012,2,530000
2132,1007,1,0,1, -  , -  ,0,2,695000
2132,1015,1,0,1, -  , -  ,0,2, -  
2132,1015,1,0,1, -  , -  ,0,2, -  
2132,1023,1,0,1, -  , -  ,0,2,895000
2132,1026,1,0,1, -  , -  ,0,2,620000
2132,1031,1,0,1, -  , -  ,0,2,950000
2134,1113,1,0,1, -  , -  ,1920,2,610000
2134,1124,1,0,1, -  , -  ,1920,2,527580
2134,1126,1,0,1, -  , -  ,1920,2,701500
2134,1145,1,0,1, -  , -  ,1920,2,565000
2134,1242,1,0,1, -  , -  ,0,2,1325000
2134,1290,1,0,1, -  , -  ,0,2,882984
2134,1447,1,0,1, -  , -  ,1900,2,755000
2134,1453,1,0,1, -  , -  ,1900,2,500000
2134,1524,1,0,1, -  , -  ,1920,2,420000
2134,1537,1,0,1, -  , -  ,1920,2,446000
2134,1551,1,0,1, -  , -  ,1920,2,908212
2134,1558,1,0,1, -  , -  ,1920,2,420000
2134,1607,1,0,1, -  , -  ,1920,2,465000
2134,1623,1,0,1, -  , -  ,1920,2,502500
2136,1019,1,0,1, -  , -  ,0,2,635000
2136,1026,1,0,1, -  , -  ,0,2,625000
2107,9,5,1,6,1088,3068,1900,2,1515000
2108,9,3,1,4,920,3320,1899,2,1130000
2143,33,0,1,1,5458,5458,1927,4, -  
2121,1,0,0,0,10560, -  ,0,4, -  
2111,1006,0,0,1, -  , -  ,2012,4,676500
2132,1038,0,0,1, -  , -  ,0,4, -  
2132,1042,0,0,1, -  , -  ,0,4, -  
2152,159,2,0,2,1600,2304,1901,1,940000
2157,85,2,0,2,1667,2544,1899,1,911460
2152,39,20,0,20,5000,17450,1909,2,5075000
2152,39,20,0,20,5000,17450,1909,2, -  
2152,41,20,0,20,5000,17450,1909,2,4500000
2152,89,25,0,25,5000,16955,1917,2,7900000
2154,8,25,0,25,5250,18350,1909,2,7900000
2154,74,12,0,12,2809,9755,1905,2, -  
2154,76,12,0,12,2809,9755,1905,2,12350000
2154,90,4,0,4,1199,2590,1910,2,1280000
2158,62,46,6,52,11250,42045,1923,2, -  
2161,103,29,0,29,7500,26175,1924,2,4400000
2161,110,30,0,30,7500,26210,1926,2,7100000
2161,114,30,0,30,7500,25980,1923,2, -  
2165,14,12,2,14,5000,25260,1920,2,12225000
2165,63,18,2,20,4992,24870,1910,2,6550000
2171,26,25,0,25,6400,21080,1914,2,6975000
2171,26,25,0,25,6400,21080,1914,2, -  
2177,142,30,0,30,7625,26730,1924,2,7500000
2177,228,63,0,63,17050,54370,1924,2,16185560
2158,16,68,3,71,14231,66240,1911,2,20800000
2158,16,68,3,71,14231,66240,1911,2, -  
2161,49,31,0,31,5000,21924,1929,2,7750000
2163,34,30,1,31,7500,35582,1909,2,11925000
2176,123,52,5,57,12400,51144,1910,2,32000000
2177,18,64,3,67,12750,56850,1950,2,40100000
2177,23,55,1,56,12750,56850,1950,2, -  
2180,505,25,2,27,5000,20988,1930,2,5650000
2180,505,25,2,27,5000,20988,1930,2, -  
2162,51,0,0,0, -  , -  ,1907,2, -  
2177,28,0,0,0, -  , -  ,1950,2, -  
2177,28,0,0,0, -  , -  ,1950,2,550000
2179,205,0,0,0, -  , -  ,1925,2,305000
2179,205,0,0,0, -  , -  ,1925,2,300000
2179,205,0,0,0, -  , -  ,1925,2,300000
2180,32,0,0,0, -  , -  ,1922,2,330000
2180,32,0,0,0, -  , -  ,1922,2,325000
2180,32,0,0,0, -  , -  ,1922,2,380000
2180,78,0,0,0, -  , -  ,1940,2,390000
2155,19,0,0,0, -  , -  ,1923,2,225000
2155,19,0,0,0, -  , -  ,1923,2,290000
2171,12,0,0,0, -  , -  ,1951,2,460000
2171,12,0,0,0, -  , -  ,1951,2,277000
2171,12,0,0,0, -  , -  ,1951,2,250000
2171,12,0,0,0, -  , -  ,1951,2,230000
2171,12,0,0,0, -  , -  ,1951,2,480000
2171,12,0,0,0, -  , -  ,1951,2,264000
2171,12,0,0,0, -  , -  ,1951,2, -  
2171,12,0,0,0, -  , -  ,1951,2,440000
2171,12,0,0,0, -  , -  ,1951,2,299000
2171,12,0,0,0, -  , -  ,1951,2,332000
2171,120,0,0,0, -  , -  ,1920,2,275000
2171,120,0,0,0, -  , -  ,1920,2,337000
2171,120,0,0,0, -  , -  ,1920,2,289000
2171,120,0,0,0, -  , -  ,1920,2,427000
2175,32,0,0,0, -  , -  ,1925,2,260000
2175,32,0,0,0, -  , -  ,1925,2,577000
2175,32,0,0,0, -  , -  ,1925,2,395000
2175,32,0,0,0, -  , -  ,1925,2,375000
2177,87,0,0,0, -  , -  ,1910,2, -  
2177,87,0,0,0, -  , -  ,1910,2,599000
2177,118,0,0,0, -  , -  ,1909,2,300000
2177,118,0,0,0, -  , -  ,1909,2,355000
2177,118,0,0,0, -  , -  ,1909,2,345000
2177,154,0,0,0, -  , -  ,1910,2,299000
2177,154,0,0,0, -  , -  ,1910,2,485000
2177,166,0,0,0, -  , -  ,1920,2,550000
2177,175,0,0,0, -  , -  ,1923,2,360000
2177,175,0,0,0, -  , -  ,1923,2,360000
2177,175,0,0,0, -  , -  ,1923,2,899000
2177,175,0,0,0, -  , -  ,1923,2,755000
2177,175,0,0,0, -  , -  ,1923,2,430000
2177,175,0,0,0, -  , -  ,1923,2,758000
2177,234,0,0,0, -  , -  ,1951,2,229000
2177,234,0,0,0, -  , -  ,1951,2,220000
2177,234,0,0,0, -  , -  ,1951,2,315000
2177,234,0,0,0, -  , -  ,1951,2,338000
2177,234,0,0,0, -  , -  ,1951,2,422000
2177,234,0,0,0, -  , -  ,1951,2,486000
2177,234,0,0,0, -  , -  ,1951,2,239000
2177,234,0,0,0, -  , -  ,1951,2,400000
2177,234,0,0,0, -  , -  ,1951,2,5250000
2177,234,0,0,0, -  , -  ,1951,2,425000
2177,234,0,0,0, -  , -  ,1951,2,390000
2177,234,0,0,0, -  , -  ,1951,2,538625
2177,242,0,0,0, -  , -  ,1916,2,725000
2179,1,0,0,0, -  , -  ,1917,2,445000
2179,1,0,0,0, -  , -  ,1917,2,490000
2179,1,0,0,0, -  , -  ,1917,2,570000
2179,1,0,0,0, -  , -  ,1917,2,290000
2179,10,0,0,0, -  , -  ,1939,2,355000
2179,10,0,0,0, -  , -  ,1939,2,615000
2179,10,0,0,0, -  , -  ,1939,2,369000
2179,10,0,0,0, -  , -  ,1939,2,812500
2179,10,0,0,0, -  , -  ,1939,2,1350000
2179,10,0,0,0, -  , -  ,1939,2,525000
2179,10,0,0,0, -  , -  ,1939,2,550000
2179,10,0,0,0, -  , -  ,1939,2,1225000
2179,10,0,0,0, -  , -  ,1939,2,619000
2179,10,0,0,0, -  , -  ,1939,2,625000
2179,10,0,0,0, -  , -  ,1939,2,1137500
2179,10,0,0,0, -  , -  ,1939,2,1250000
2179,10,0,0,0, -  , -  ,1939,2,745000
2179,10,0,0,0, -  , -  ,1939,2,619000
2179,10,0,0,0, -  , -  ,1939,2,625000
2179,10,0,0,0, -  , -  ,1939,2,622000
2179,10,0,0,0, -  , -  ,1939,2,381000
2179,10,0,0,0, -  , -  ,1939,2, -  
2179,10,0,0,0, -  , -  ,1939,2,1290000
2179,10,0,0,0, -  , -  ,1939,2,1250000
2179,10,0,0,0, -  , -  ,1939,2,1335000
2179,10,0,0,0, -  , -  ,1939,2,705000
2179,10,0,0,0, -  , -  ,1939,2,1817500
2179,10,0,0,0, -  , -  ,1939,2,865000
2179,10,0,0,0, -  , -  ,1939,2,662000
2179,10,0,0,0, -  , -  ,1939,2,860000
2179,112,0,0,0, -  , -  ,1927,2,525000
2179,112,0,0,0, -  , -  ,1927,2,650000
2179,158,0,0,0, -  , -  ,1920,2,449000
2179,158,0,0,0, -  , -  ,1920,2,667000
2179,170,0,0,0, -  , -  ,1925,2,575000
2179,170,0,0,0, -  , -  ,1925,2,625000
2179,170,0,0,0, -  , -  ,1925,2,879000
2179,170,0,0,0, -  , -  ,1925,2,565000
2179,170,0,0,0, -  , -  ,1925,2,525000
2179,170,0,0,0, -  , -  ,1925,2,550000
2179,170,0,0,0, -  , -  ,1925,2,625000
2179,170,0,0,0, -  , -  ,1925,2,525000
2179,170,0,0,0, -  , -  ,1925,2,590000
2179,170,0,0,0, -  , -  ,1925,2,360000
2179,170,0,0,0, -  , -  ,1925,2,525000
2179,170,0,0,0, -  , -  ,1925,2,825000
2179,170,0,0,0, -  , -  ,1925,2,556000
2179,170,0,0,0, -  , -  ,1925,2,865000
2179,170,0,0,0, -  , -  ,1925,2,600000
2179,170,0,0,0, -  , -  ,1925,2, -  
2179,170,0,0,0, -  , -  ,1925,2,710000
2179,258,0,0,0, -  , -  ,1939,2,596346
2179,261,0,0,0, -  , -  ,1937,2,489500
2179,373,0,0,0, -  , -  ,1954,2,534000
2179,373,0,0,0, -  , -  ,1954,2,565000
2179,373,0,0,0, -  , -  ,1954,2,735000
2179,373,0,0,0, -  , -  ,1954,2,975000
2179,373,0,0,0, -  , -  ,1954,2,536500
2179,373,0,0,0, -  , -  ,1954,2,870000
2179,373,0,0,0, -  , -  ,1954,2,475000
2179,373,0,0,0, -  , -  ,1954,2,1100000
2179,373,0,0,0, -  , -  ,1954,2,907500
2179,373,0,0,0, -  , -  ,1954,2,810000
2179,440,0,0,0, -  , -  ,1935,2,485000
2179,440,0,0,0, -  , -  ,1935,2,1150000
2179,440,0,0,0, -  , -  ,1935,2,303000
2179,440,0,0,0, -  , -  ,1935,2,470000
2179,440,0,0,0, -  , -  ,1935,2,317500
2179,440,0,0,0, -  , -  ,1935,2,650000
2179,440,0,0,0, -  , -  ,1935,2,180000
2179,466,0,0,0, -  , -  ,1936,2,490000
2179,466,0,0,0, -  , -  ,1936,2,499000
2179,466,0,0,0, -  , -  ,1936,2,749000
2179,466,0,0,0, -  , -  ,1936,2,550000
2179,466,0,0,0, -  , -  ,1936,2,510000
2179,466,0,0,0, -  , -  ,1936,2,470000
2179,489,0,0,0, -  , -  ,1942,2,490000
2179,489,0,0,0, -  , -  ,1942,2,1250000
2179,489,0,0,0, -  , -  ,1942,2,640000
2179,489,0,0,0, -  , -  ,1942,2,1395000
2179,489,0,0,0, -  , -  ,1942,2,505000
2179,489,0,0,0, -  , -  ,1942,2,640000
2179,489,0,0,0, -  , -  ,1942,2,660000
2179,489,0,0,0, -  , -  ,1942,2,490000
2179,489,0,0,0, -  , -  ,1942,2,650000
2179,489,0,0,0, -  , -  ,1942,2,336000
2179,500,0,0,0, -  , -  ,1928,2,525000
2179,500,0,0,0, -  , -  ,1928,2,332000
2179,500,0,0,0, -  , -  ,1928,2,445000
2180,57,0,0,0, -  , -  ,1968,2,425000
2180,57,0,0,0, -  , -  ,1968,2,280000
2180,57,0,0,0, -  , -  ,1968,2,405000
2180,70,0,0,0, -  , -  ,1920,2,365000
2180,70,0,0,0, -  , -  ,1920,2,849000
2180,82,0,0,0, -  , -  ,1924,2, -  
2180,166,0,0,0, -  , -  ,1939,2,299000
2180,169,0,0,0, -  , -  ,1939,2,400000
2180,169,0,0,0, -  , -  ,1939,2,389000
2180,192,0,0,0, -  , -  ,1939,2,532000
2180,192,0,0,0, -  , -  ,1939,2,360000
2180,192,0,0,0, -  , -  ,1939,2, -  
2180,326,0,0,0, -  , -  ,1951,2,352000
2180,326,0,0,0, -  , -  ,1951,2,481650
2180,326,0,0,0, -  , -  ,1951,2,331000
2180,326,0,0,0, -  , -  ,1951,2,255000
2180,326,0,0,0, -  , -  ,1951,2,420000
2180,326,0,0,0, -  , -  ,1951,2,289000
2180,326,0,0,0, -  , -  ,1951,2,265000
2180,326,0,0,0, -  , -  ,1951,2, -  
2180,371,0,0,0, -  , -  ,1959,2,667000
2180,450,0,0,0, -  , -  ,1963,2,620000
2180,450,0,0,0, -  , -  ,1963,2,469000
2180,450,0,0,0, -  , -  ,1963,2,611051
2180,450,0,0,0, -  , -  ,1963,2,675000
2180,450,0,0,0, -  , -  ,1963,2, -  
2180,450,0,0,0, -  , -  ,1963,2,635163
2180,450,0,0,0, -  , -  ,1963,2,563679
2180,522,0,0,0, -  , -  ,1940,2,384410
2180,522,0,0,0, -  , -  ,1940,2,377061
2180,522,0,0,0, -  , -  ,1940,2,274097
2180,522,0,0,0, -  , -  ,1940,2,345000
2180,614,0,0,0, -  , -  ,1939,2,492500
2180,614,0,0,0, -  , -  ,1939,2,530000
2180,614,0,0,0, -  , -  ,1939,2,450000
2180,614,0,0,0, -  , -  ,1939,2,485000
2180,614,0,0,0, -  , -  ,1939,2,915000
2180,614,0,0,0, -  , -  ,1939,2,906000
2180,614,0,0,0, -  , -  ,1939,2,238000
2180,628,0,0,0, -  , -  ,1939,2,725000
2180,628,0,0,0, -  , -  ,1939,2,475000
2180,628,0,0,0, -  , -  ,1939,2,465000
